# Ghidra Function Export: client.dll
# Total functions: 1352
# Named (non-FUN_): 436
# Auto-named (FUN_): 916
# Thunks: 48
# External: 0
# Format: address | size | refs | calling_conv | flags | name
#====================================================================================================
100274f0 |     26 |    2 | __cdecl      | -          | HUD_Redraw
10027510 |     26 |    2 | __cdecl      | -          | HUD_UpdateClientData
10027530 |     16 |    2 | __stdcall    | -          | HUD_Reset
10027540 |     19 |    2 | __cdecl      | -          | HUD_Frame
10027570 |     42 |    2 | __cdecl      | -          | FUN_10027570
100275a0 |      6 |    1 | __stdcall    | -          | FUN_100275a0
100275b0 |     42 |    1 | __cdecl      | -          | FUN_100275b0
100276b0 |     55 |    3 | __cdecl      | -          | FUN_100276b0
10027760 |     28 |    1 | __fastcall   | -          | FUN_10027760
10027780 |      5 |  283 | __stdcall    | -          | FUN_10027780
10027790 |   1226 |    1 | __thiscall   | -          | FUN_10027790
10027c60 |     87 |    1 | __stdcall    | -          | FUN_10027c60
10027cc0 |    114 |    2 | __cdecl      | -          | Demo_ReadBuffer
10027d40 |     50 |    2 | __cdecl      | -          | HUD_TxferLocalOverrides
10027d80 |    381 |    2 | __cdecl      | -          | HUD_ProcessPlayerState
10027f00 |    192 |    2 | __cdecl      | -          | HUD_TxferPredictionData
10028010 |     10 |    2 | __fastcall   | -          | HUD_CreateEntities
10028020 |    264 |    2 | __cdecl      | -          | HUD_StudioEvent
10028170 |   2159 |    2 | __cdecl      | -          | HUD_TempEntUpdate
100289e0 |     36 |    2 | __cdecl      | -          | HUD_GetUserEntity
10028a10 |     15 |    1 | __cdecl      | -          | FUN_10028a10
10028a20 |      6 |    1 | __stdcall    | -          | FUN_10028a20
10028a30 |     26 |    1 | __cdecl      | -          | FUN_10028a30
10028a50 |     31 |    5 | __cdecl      | -          | FUN_10028a50
10028a70 |     29 |   21 | __cdecl      | -          | FUN_10028a70
10028a90 |    137 |   10 | __cdecl      | -          | FUN_10028a90
10028b20 |     72 |    9 | __cdecl      | -          | FUN_10028b20
10028b70 |    302 |    9 | __cdecl      | -          | FUN_10028b70
10028ca0 |     17 |    7 | __stdcall    | -          | FUN_10028ca0
10028cc0 |      5 |    1 | __stdcall    | THUNK      | thunk_FUN_10020860
10028d10 |     73 |    1 | __fastcall   | -          | FUN_10028d10
10028d70 |    177 |    1 | __fastcall   | -          | FUN_10028d70
10028e30 |     55 |    1 | __thiscall   | -          | FUN_10028e30
10028e70 |     63 |    1 | __thiscall   | -          | FUN_10028e70
10028f20 |     49 |    1 | __thiscall   | -          | FUN_10028f20
10029160 |    129 |    1 | __fastcall   | -          | FUN_10029160
10029230 |    225 |    1 | __fastcall   | -          | FUN_10029230
10029320 |     61 |    1 | __thiscall   | -          | FUN_10029320
10029360 |    151 |    1 | __thiscall   | -          | FUN_10029360
100297b0 |    653 |    1 | __thiscall   | -          | FUN_100297b0
10029a40 |   1036 |    1 | __fastcall   | -          | FUN_10029a40
10029e50 |    214 |    1 | __thiscall   | -          | FUN_10029e50
10029f30 |    752 |    1 | __stdcall    | -          | FUN_10029f30
1002a5e0 |    801 |    1 | __fastcall   | -          | FUN_1002a5e0
1002a910 |     68 |    1 | __fastcall   | -          | FUN_1002a910
1002a960 |     74 |   97 | __thiscall   | -          | FUN_1002a960
1002a9b0 |   1088 |    2 | __fastcall   | -          | FUN_1002a9b0
1002adf0 |     36 |    1 | __cdecl      | -          | FUN_1002adf0
1002ae20 |    125 |    1 | __cdecl      | -          | FUN_1002ae20
1002aea0 |     78 |    2 | __cdecl      | -          | FUN_1002aea0
1002aef0 |     79 |    1 | __stdcall    | -          | FUN_1002aef0
1002af40 |    199 |    1 | __cdecl      | -          | FUN_1002af40
1002b010 |     74 |   17 | __thiscall   | -          | FUN_1002b010
1002b060 |      4 |    9 | __fastcall   | -          | FUN_1002b060
1002b070 |     52 |    2 | __cdecl      | -          | FUN_1002b070
1002b0b0 |     31 |    1 | __cdecl      | -          | FUN_1002b0b0
1002b0d0 |     36 |    1 | __cdecl      | -          | FUN_1002b0d0
1002b100 |     90 |    1 | __cdecl      | -          | FUN_1002b100
1002b160 |    186 |    1 | __fastcall   | -          | FUN_1002b160
1002b220 |    434 |    1 | __thiscall   | -          | FUN_1002b220
1002b3e0 |     60 |   13 | __cdecl      | -          | FUN_1002b3e0
1002b420 |    103 |    1 | __stdcall    | -          | FUN_1002b420
1002b490 |     78 |    1 | __stdcall    | -          | FUN_1002b490
1002b4e0 |    119 |    1 | __stdcall    | -          | FUN_1002b4e0
1002b560 |    513 |    7 | __thiscall   | -          | FUN_1002b560
1002b770 |     76 |    1 | __stdcall    | -          | FUN_1002b770
1002b800 |    120 |    1 | __thiscall   | -          | FUN_1002b800
1002b880 |    323 |    1 | __thiscall   | -          | FUN_1002b880
1002b9d0 |    122 |    2 | __stdcall    | -          | FUN_1002b9d0
1002ba50 |    139 |    1 | __thiscall   | -          | FUN_1002ba50
1002bae0 |     95 |    1 | __thiscall   | -          | FUN_1002bae0
1002bb40 |    178 |    1 | __fastcall   | -          | FUN_1002bb40
1002bc00 |     37 |    1 | __fastcall   | -          | FUN_1002bc00
1002bc30 |     28 |    1 | __stdcall    | -          | FUN_1002bc30
1002bc50 |     45 |    1 | __stdcall    | -          | FUN_1002bc50
1002bc80 |     44 |    6 | __stdcall    | -          | FUN_1002bc80
1002bcb0 |     55 |    3 | __stdcall    | -          | FUN_1002bcb0
1002bcf0 |    167 |    1 | __cdecl      | -          | FUN_1002bcf0
1002bda0 |     41 |    1 | __stdcall    | -          | FUN_1002bda0
1002bdf0 |    219 |    1 | __thiscall   | -          | FUN_1002bdf0
1002bed0 |     32 |    1 | __thiscall   | -          | FUN_1002bed0
1002bef0 |     25 |    1 | __thiscall   | -          | FUN_1002bef0
1002bf10 |     32 |    1 | __fastcall   | -          | FUN_1002bf10
1002bf30 |    814 |    1 | __thiscall   | -          | FUN_1002bf30
1002c260 |    221 |    1 | __fastcall   | -          | FUN_1002c260
1002c340 |    278 |    1 | __thiscall   | -          | FUN_1002c340
1002c460 |     14 |    1 | __fastcall   | -          | FUN_1002c460
1002c470 |     89 |    1 | __fastcall   | -          | FUN_1002c470
1002c4d0 |    130 |    1 | __fastcall   | -          | FUN_1002c4d0
1002c560 |     18 |    1 | __stdcall    | -          | FUN_1002c560
1002c580 |     24 |    3 | __cdecl      | -          | FUN_1002c580
1002c5a0 |     21 |    1 | __cdecl      | -          | FUN_1002c5a0
1002c5c0 |     39 |    2 | __stdcall    | -          | FUN_1002c5c0
1002c5f0 |     43 |    1 | __stdcall    | -          | FUN_1002c5f0
1002c620 |     26 |    1 | __cdecl      | -          | FUN_1002c620
1002c640 |     16 |    1 | __stdcall    | -          | FUN_1002c640
1002c650 |     16 |    1 | __stdcall    | -          | FUN_1002c650
1002c660 |     21 |    1 | __cdecl      | -          | FUN_1002c660
1002c680 |    127 |    1 | __thiscall   | -          | FUN_1002c680
1002c720 |    210 |    2 | __cdecl      | -          | FUN_1002c720
1002c800 |   1489 |    2 | __stdcall    | -          | CAM_Think
1002cea0 |     97 |    2 | __stdcall    | -          | FUN_1002cea0
1002cf10 |     27 |    2 | __stdcall    | -          | FUN_1002cf10
1002cf60 |    596 |    1 | __stdcall    | -          | FUN_1002cf60
1002d310 |     14 |    4 | __stdcall    | -          | CL_IsThirdPerson
1002d320 |     31 |    3 | __cdecl      | -          | CL_CameraOffset
1002d340 |    305 |    1 | __stdcall    | -          | FUN_1002d340
1002d480 |     50 |    3 | __thiscall   | -          | KB_Find
1002d4c0 |     99 |    3 | __thiscall   | -          | FUN_1002d4c0
1002d530 |     59 |    1 | __fastcall   | -          | FUN_1002d530
1002d570 |     46 |    1 | __stdcall    | -          | FUN_1002d570
1002d5a0 |    101 |   32 | __cdecl      | -          | FUN_1002d5a0
1002d610 |    106 |   30 | __cdecl      | -          | FUN_1002d610
1002d680 |     37 |    2 | __stdcall    | -          | HUD_Key_Event
1002da60 |    120 |   20 | __cdecl      | -          | FUN_1002da60
1002dae0 |    401 |    1 | __cdecl      | -          | FUN_1002dae0
1002dc80 |    707 |    2 | __cdecl      | -          | CL_CreateMove
1002df60 |     14 |    2 | __stdcall    | -          | FUN_1002df60
1002df70 |    441 |    3 | __cdecl      | -          | FUN_1002df70
1002e130 |     54 |    1 | __cdecl      | -          | FUN_1002e130
1002e170 |   1289 |    1 | __stdcall    | -          | FUN_1002e170
1002e680 |     10 |    1 | __stdcall    | -          | FUN_1002e680
1002e690 |      5 |    2 | __stdcall    | THUNK      | HUD_Shutdown
1002e6e0 |     51 |    2 | __stdcall    | -          | IN_ActivateMouse
1002e720 |     46 |    3 | __stdcall    | -          | IN_DeactivateMouse
1002e750 |    201 |    1 | __stdcall    | -          | FUN_1002e750
1002e820 |      5 |    1 | __stdcall    | THUNK      | IN_DeactivateMouse
1002e830 |     21 |    2 | __stdcall    | -          | FUN_1002e830
1002e850 |    131 |    2 | __cdecl      | -          | IN_MouseEvent
1002e8e0 |    658 |    1 | __cdecl      | -          | FUN_1002e8e0
1002eb80 |     98 |    2 | __stdcall    | -          | IN_Accumulate
1002ebf0 |     28 |    2 | __stdcall    | -          | IN_ClearStates
1002ec10 |    333 |    1 | __stdcall    | -          | FUN_1002ec10
1002ed60 |     52 |    1 | __cdecl      | -          | FUN_1002ed60
1002edb0 |    407 |    2 | __stdcall    | -          | FUN_1002edb0
1002ef50 |    319 |    1 | __stdcall    | -          | FUN_1002ef50
1002f090 |     96 |    1 | __stdcall    | -          | FUN_1002f090
1002f0f0 |   1173 |    1 | __cdecl      | -          | FUN_1002f0f0
1002f5a0 |     51 |    1 | __cdecl      | -          | FUN_1002f5a0
1002f5e0 |    537 |    1 | __stdcall    | -          | FUN_1002f5e0
1002f820 |     47 |    1 | __fastcall   | -          | FUN_1002f820
1002f980 |     81 |    1 | __thiscall   | -          | FUN_1002f980
1002f9e0 |    340 |    1 | __thiscall   | -          | FUN_1002f9e0
1002fbc0 |     52 |    1 | __fastcall   | -          | FUN_1002fbc0
1002fc30 |    145 |    1 | __stdcall    | -          | FUN_1002fc30
1002fcd0 |    126 |    2 | __stdcall    | -          | FUN_1002fcd0
1002fd50 |    140 |    2 | __stdcall    | -          | FUN_1002fd50
1002fde0 |    473 |    1 | __fastcall   | -          | FUN_1002fde0
1002ffc0 |    353 |    1 | __fastcall   | -          | FUN_1002ffc0
10030130 |    508 |    1 | __thiscall   | -          | FUN_10030130
10030660 |     31 |    1 | __thiscall   | -          | FUN_10030660
10030680 |     73 |    1 | __thiscall   | -          | FUN_10030680
100306d0 |     59 |    1 | __fastcall   | -          | FUN_100306d0
10030710 |     32 |   49 | __cdecl      | -          | FUN_10030710
10030730 |     49 |   12 | __stdcall    | -          | FUN_10030730
10030770 |     54 |   51 | __stdcall    | -          | FUN_10030770
100307b0 |     66 |   16 | __stdcall    | -          | FUN_100307b0
10030800 |     88 |    1 | __stdcall    | -          | FUN_10030800
10030860 |     85 |   22 | __stdcall    | -          | FUN_10030860
100308c0 |     22 |    1 | __stdcall    | -          | FUN_100308c0
100308e0 |     35 |    1 | __stdcall    | -          | FUN_100308e0
10030910 |    247 |    4 | __cdecl      | -          | FUN_10030910
10030a10 |     45 |    2 | __cdecl      | -          | FUN_10030a10
10030a40 |     49 |   23 | __cdecl      | -          | FUN_10030a40
10030a80 |     59 |    3 | __cdecl      | -          | FUN_10030a80
10030ac0 |     37 |   19 | __cdecl      | -          | FUN_10030ac0
10030af0 |    179 |    1 | __cdecl      | -          | FUN_10030af0
10030bb0 |    101 |    1 | __fastcall   | -          | FUN_10030bb0
10030c20 |    660 |    1 | __stdcall    | -          | FUN_10030c20
10030ec0 |     94 |    4 | __cdecl      | -          | FUN_10030ec0
10030f20 |   1734 |    3 | __cdecl      | -          | FUN_10030f20
100316a0 |     67 |    3 | __cdecl      | -          | FUN_100316a0
10031720 |    250 |    1 | __stdcall    | -          | FUN_10031720
10031820 |    740 |    2 | __stdcall    | -          | FUN_10031820
10031b30 |    160 |    3 | __stdcall    | -          | FUN_10031b30
10031bd0 |    235 |    8 | __stdcall    | -          | FUN_10031bd0
10031cc0 |    159 |    4 | __cdecl      | -          | FUN_10031cc0
10031d60 |    121 |    1 | __stdcall    | -          | FUN_10031d60
10031de0 |     93 |    2 | __stdcall    | -          | FUN_10031de0
10031e40 |   1248 |    6 | __stdcall    | -          | FUN_10031e40
10032320 |    157 |    1 | __cdecl      | -          | FUN_10032320
100323c0 |   1301 |    1 | __stdcall    | -          | FUN_100323c0
100328e0 |    406 |    1 | __stdcall    | -          | FUN_100328e0
10032a80 |    188 |    1 | __cdecl      | -          | FUN_10032a80
10032b40 |    769 |    1 | __stdcall    | -          | FUN_10032b40
10032e50 |    318 |    1 | __stdcall    | -          | FUN_10032e50
10032f90 |     19 |    2 | __stdcall    | -          | FUN_10032f90
10032fb0 |    445 |    5 | __stdcall    | -          | FUN_10032fb0
10033170 |    294 |    6 | __stdcall    | -          | FUN_10033170
100332a0 |     77 |    3 | __cdecl      | -          | FUN_100332a0
100332f0 |     23 |    4 | __cdecl      | -          | FUN_100332f0
10033310 |    887 |    1 | __stdcall    | -          | FUN_10033310
10033690 |    200 |    1 | __cdecl      | -          | FUN_10033690
10033760 |    862 |    1 | __stdcall    | -          | FUN_10033760
10033ac0 |     31 |    1 | __cdecl      | -          | FUN_10033ac0
10033ae0 |    156 |    1 | __cdecl      | -          | FUN_10033ae0
10033b80 |    913 |    1 | __stdcall    | -          | FUN_10033b80
10033f20 |    874 |    1 | __cdecl      | -          | FUN_10033f20
10034290 |    197 |    1 | __stdcall    | -          | FUN_10034290
10034360 |    179 |    1 | __stdcall    | -          | FUN_10034360
10034420 |     95 |    1 | __stdcall    | -          | FUN_10034420
10034480 |    203 |    2 | __cdecl      | -          | FUN_10034480
10034550 |    779 |    1 | __stdcall    | -          | FUN_10034550
10034860 |    174 |    1 | __stdcall    | -          | FUN_10034860
10034910 |    846 |    3 | __stdcall    | -          | FUN_10034910
10034c70 |    610 |    1 | __stdcall    | -          | FUN_10034c70
10034ee0 |    428 |    1 | __stdcall    | -          | FUN_10034ee0
10035090 |    222 |    2 | __stdcall    | -          | FUN_10035090
10035180 |    151 |    1 | __cdecl      | -          | FUN_10035180
10035220 |     75 |    1 | __cdecl      | -          | FUN_10035220
10035270 |    547 |    1 | __stdcall    | -          | FUN_10035270
100354a0 |    237 |    1 | __stdcall    | -          | FUN_100354a0
10035590 |   1060 |    1 | __cdecl      | -          | FUN_10035590
100359e0 |    539 |    1 | __stdcall    | -          | FUN_100359e0
10035c00 |     97 |    1 | __cdecl      | -          | FUN_10035c00
10035c70 |     30 |    1 | __cdecl      | -          | FUN_10035c70
10035cb0 |     68 |    1 | __fastcall   | -          | FUN_10035cb0
10035d30 |    111 |    4 | __stdcall    | -          | FUN_10035d30
10035da0 |    355 |    1 | __thiscall   | -          | FUN_10035da0
10035f10 |     53 |    1 | __thiscall   | -          | FUN_10035f10
10035f50 |    340 |    2 | __thiscall   | -          | FUN_10035f50
100360b0 |    547 |    2 | __stdcall    | -          | FUN_100360b0
100363c0 |    111 |    1 | __thiscall   | -          | FUN_100363c0
10036430 |    276 |    2 | __thiscall   | -          | FUN_10036430
10036550 |     71 |    2 | __thiscall   | -          | FUN_10036550
100365e0 |     84 |    1 | __fastcall   | -          | FUN_100365e0
10036680 |    577 |    1 | __thiscall   | -          | FUN_10036680
10036a00 |    128 |    1 | __thiscall   | -          | FUN_10036a00
10036a80 |     71 |    1 | __thiscall   | -          | FUN_10036a80
10036c70 |    203 |    1 | __thiscall   | -          | FUN_10036c70
10036d40 |     42 |    2 | __fastcall   | -          | FUN_10036d40
10036d70 |     53 |    1 | __thiscall   | -          | FUN_10036d70
10036db0 |     38 |    1 | __thiscall   | -          | FUN_10036db0
10036e0a |    871 |    1 | __stdcall    | -          | FUN_10036e0a
100371d0 |    199 |    8 | __cdecl      | -          | FUN_100371d0
100372a0 |     29 |   31 | __cdecl      | -          | FUN_100372a0
100372c0 |     78 |    5 | __stdcall    | -          | FUN_100372c0
10037310 |     36 |    4 | __cdecl      | -          | FUN_10037310
10037340 |     28 |    3 | __cdecl      | -          | FUN_10037340
10037360 |    617 |    1 | __stdcall    | -          | FUN_10037360
100376f0 |     67 |    1 | __thiscall   | -          | FUN_100376f0
10037790 |     18 |    1 | __stdcall    | -          | FUN_10037790
100377b0 |     12 |    1 | __stdcall    | -          | FUN_100377b0
10037850 |    402 |    1 | __cdecl      | -          | FUN_10037850
100379f0 |    468 |    3 | __cdecl      | -          | FUN_100379f0
10037bd0 |    526 |    1 | __cdecl      | -          | FUN_10037bd0
10037de0 |   1456 |    1 | __stdcall    | -          | FUN_10037de0
10038390 |    514 |    1 | __cdecl      | -          | FUN_10038390
100385a0 |    624 |    1 | __stdcall    | -          | FUN_100385a0
10038810 |    662 |    1 | __stdcall    | -          | FUN_10038810
10038ab0 |    455 |    1 | __stdcall    | -          | FUN_10038ab0
10038c80 |   1594 |    1 | __stdcall    | -          | FUN_10038c80
100392c0 |     32 |    6 | __thiscall   | -          | FUN_100392c0
100392e0 |    876 |    1 | __stdcall    | -          | FUN_100392e0
10039650 |    101 |    2 | __thiscall   | -          | FUN_10039650
100396c0 |    511 |    1 | __stdcall    | -          | FUN_100396c0
100398c0 |     53 |    2 | __stdcall    | -          | HUD_DrawTransparentTriangles
10039900 |    592 |    1 | __stdcall    | -          | FUN_10039900
10039b80 |     34 |   10 | __cdecl      | -          | FUN_10039b80
10039bb0 |    209 |    8 | __cdecl      | -          | FUN_10039bb0
10039c90 |     78 |   19 | __cdecl      | -          | FUN_10039c90
10039ce0 |     71 |    2 | __cdecl      | -          | FUN_10039ce0
10039d30 |    338 |    1 | __thiscall   | -          | FUN_10039d30
10039e90 |    221 |    1 | __thiscall   | -          | FUN_10039e90
10039f70 |    133 |    2 | __thiscall   | -          | TextImage
1003a000 |    159 |    2 | __thiscall   | -          | operator=
1003a0a0 |     52 |    6 | __fastcall   | -          | FUN_1003a0a0
1003a0e0 |     44 |   10 | __fastcall   | -          | FUN_1003a0e0
1003a130 |    371 |    1 | __thiscall   | -          | FUN_1003a130
1003a340 |      5 |    4 | __stdcall    | -          | FUN_1003a340
1003a350 |     33 |    3 | __fastcall   | -          | FUN_1003a350
1003a410 |    549 |    2 | __thiscall   | -          | TextGrid
1003a640 |    594 |    2 | __thiscall   | -          | operator=
1003a8a0 |    601 |    2 | __thiscall   | -          | TextEntry
1003ab00 |    643 |    2 | __thiscall   | -          | operator=
1003ad90 |    108 |    2 | __thiscall   | -          | EtchedBorder
1003ae00 |    132 |    4 | __thiscall   | -          | operator=
1003ae90 |    108 |    2 | __thiscall   | -          | LoweredBorder
1003af00 |    585 |    2 | __thiscall   | -          | HeaderPanel
1003b150 |    639 |    2 | __thiscall   | -          | operator=
1003b3d0 |    663 |    2 | __thiscall   | -          | TablePanel
1003b670 |    732 |    2 | __thiscall   | -          | operator=
1003b950 |     70 |    2 | __thiscall   | -          | DataInputStream
1003b9a0 |     15 |    2 | __thiscall   | -          | operator=
1003ba20 |   6922 |    1 | __thiscall   | -          | FUN_1003ba20
1003d590 |    336 |   21 | __cdecl      | -          | FUN_1003d590
1003d6e0 |    145 |    2 | __cdecl      | -          | FUN_1003d6e0
1003d780 |    825 |    2 | __thiscall   | -          | FUN_1003d780
1003dac0 |    195 |   12 | __fastcall   | -          | FUN_1003dac0
1003db90 |    498 |    1 | __thiscall   | -          | FUN_1003db90
1003dda0 |    494 |    1 | __thiscall   | -          | FUN_1003dda0
1003dfa0 |    511 |    1 | __thiscall   | -          | FUN_1003dfa0
1003e1a0 |    228 |    2 | __thiscall   | -          | FUN_1003e1a0
1003e2e0 |    204 |    8 | __stdcall    | -          | FUN_1003e2e0
1003e3b0 |     86 |   44 | __thiscall   | -          | FUN_1003e3b0
1003e410 |     83 |    1 | __thiscall   | -          | FUN_1003e410
1003e470 |    116 |    2 | __fastcall   | -          | FUN_1003e470
1003e4f0 |     95 |    2 | __fastcall   | -          | FUN_1003e4f0
1003e550 |     43 |   13 | __thiscall   | -          | FUN_1003e550
1003e580 |     18 |    6 | __thiscall   | -          | FUN_1003e580
1003e5a0 |     25 |    1 | __thiscall   | -          | FUN_1003e5a0
1003e5c0 |     23 |    1 | __thiscall   | -          | FUN_1003e5c0
1003e5e0 |    119 |   10 | __fastcall   | -          | FUN_1003e5e0
1003e660 |     85 |   10 | __fastcall   | -          | FUN_1003e660
1003e6c0 |     60 |    2 | __fastcall   | -          | FUN_1003e6c0
1003e700 |     36 |    1 | __fastcall   | -          | FUN_1003e700
1003e730 |      7 |    2 | __fastcall   | -          | FUN_1003e730
1003e740 |     13 |    1 | __thiscall   | -          | FUN_1003e740
1003e750 |    160 |    1 | __fastcall   | -          | FUN_1003e750
1003e7f0 |     73 |    1 | __thiscall   | -          | FUN_1003e7f0
1003e840 |     83 |    4 | __thiscall   | -          | FUN_1003e840
1003e8a0 |     74 |    5 | __thiscall   | -          | FUN_1003e8a0
1003e930 |     37 |    1 | __fastcall   | -          | FUN_1003e930
1003e960 |    142 |    4 | __thiscall   | -          | FUN_1003e960
1003eb80 |    640 |    2 | __thiscall   | -          | FUN_1003eb80
1003ee30 |     96 |    1 | __fastcall   | -          | FUN_1003ee30
1003eef0 |    967 |    1 | __thiscall   | -          | FUN_1003eef0
1003f2c0 |   1055 |    1 | __cdecl      | -          | FUN_1003f2c0
1003f6e0 |   1167 |    1 | __thiscall   | -          | FUN_1003f6e0
1003fda0 |    548 |    1 | __thiscall   | -          | FUN_1003fda0
1003fff0 |     24 |    4 | __fastcall   | -          | FUN_1003fff0
10040010 |    292 |    1 | __thiscall   | -          | FUN_10040010
10040140 |     58 |    1 | __fastcall   | -          | FUN_10040140
10040540 |    601 |    1 | __thiscall   | -          | FUN_10040540
100407a0 |     93 |    1 | __cdecl      | -          | FUN_100407a0
10040850 |     51 |    1 | __fastcall   | -          | FUN_10040850
10040890 |     51 |    1 | __fastcall   | -          | FUN_10040890
100408d0 |     66 |    4 | __fastcall   | -          | FUN_100408d0
10040920 |    348 |    5 | __thiscall   | -          | FUN_10040920
10040c10 |     33 |    3 | __fastcall   | -          | FUN_10040c10
10040c40 |     11 |    2 | __thiscall   | -          | Layout
10040c50 |     27 |    2 | __thiscall   | -          | BorderLayout
10040c70 |     72 |    2 | __thiscall   | -          | SurfaceBase
10040cc0 |     66 |    2 | __thiscall   | -          | operator=
10040d10 |     13 |    1 | __cdecl      | -          | FUN_10040d10
10040d20 |      6 |    1 | __stdcall    | -          | FUN_10040d20
10040d30 |    168 |    1 | __stdcall    | -          | FUN_10040d30
10040de0 |     33 |    2 | __thiscall   | -          | StackLayout
10040e10 |     21 |    2 | __thiscall   | -          | operator=
10040e30 |    130 |    1 | __cdecl      | -          | FUN_10040e30
10040ec0 |   1683 |    1 | __thiscall   | -          | FUN_10040ec0
10041560 |     49 |    1 | __fastcall   | -          | FUN_10041560
100415a0 |     27 |    1 | __stdcall    | -          | FUN_100415a0
10041600 |   2054 |    1 | __thiscall   | -          | FUN_10041600
10041e10 |    141 |    1 | __cdecl      | -          | FUN_10041e10
10041ea0 |     73 |    6 | __cdecl      | -          | FUN_10041ea0
10041f10 |     30 |    1 | __thiscall   | -          | FUN_10041f10
10041f30 |     65 |    2 | __fastcall   | -          | FUN_10041f30
10041f80 |     69 |   37 | __thiscall   | -          | FUN_10041f80
10041fd0 |     33 |    6 | __thiscall   | -          | FUN_10041fd0
10042000 |     16 |   48 | __thiscall   | -          | FUN_10042000
10042010 |     57 |   44 | __thiscall   | -          | FUN_10042010
10042050 |     57 |   32 | __thiscall   | -          | FUN_10042050
10042090 |     57 |    1 | __thiscall   | -          | FUN_10042090
100420d0 |     57 |    1 | __thiscall   | -          | FUN_100420d0
10042110 |     57 |    1 | __thiscall   | -          | FUN_10042110
10042710 |   2406 |    1 | __thiscall   | -          | FUN_10042710
100430a0 |     65 |    2 | __fastcall   | -          | FUN_100430a0
10043170 |    113 |    3 | __fastcall   | -          | FUN_10043170
100431f0 |    583 |    1 | __fastcall   | -          | FUN_100431f0
10043440 |    336 |    4 | __thiscall   | -          | FUN_10043440
10043590 |    335 |    2 | __fastcall   | -          | FUN_10043590
100436e0 |    102 |    1 | __thiscall   | -          | FUN_100436e0
10043750 |   2274 |    1 | __thiscall   | -          | FUN_10043750
100440c0 |    668 |    1 | __thiscall   | -          | FUN_100440c0
100446a0 |    118 |    2 | __thiscall   | -          | Surface
10044720 |    106 |    2 | __thiscall   | -          | operator=
10044790 |      5 |    2 | __thiscall   | -          | ~Surface
100447a0 |    441 |    2 | __thiscall   | -          | ImagePanel
10044960 |    513 |    2 | __thiscall   | -          | MenuSeparator
10044b70 |    563 |    3 | __thiscall   | -          | operator=
10044db0 |    177 |    2 | __thiscall   | -          | BuildGroup
10044e70 |    191 |    2 | __thiscall   | -          | operator=
10044f30 |     92 |    1 | __cdecl      | -          | FUN_10044f30
10044f90 |    101 |   10 | __thiscall   | -          | FUN_10044f90
10045000 |     70 |    3 | __fastcall   | -          | FUN_10045000
10045050 |     64 |    1 | __thiscall   | -          | FUN_10045050
10045090 |    314 |    3 | __thiscall   | -          | FUN_10045090
100451d0 |    173 |    2 | __thiscall   | -          | FUN_100451d0
10045280 |     43 |    1 | __fastcall   | -          | FUN_10045280
100452b0 |    693 |    6 | __stdcall    | -          | FUN_100452b0
10045570 |     39 |    1 | __fastcall   | -          | FUN_10045570
100455a0 |     40 |    1 | __cdecl      | -          | FUN_100455a0
100455d0 |    748 |    1 | __thiscall   | -          | FUN_100455d0
100458e0 |    376 |    2 | __fastcall   | -          | FUN_100458e0
10045a60 |   2327 |    1 | __fastcall   | -          | FUN_10045a60
10046377 |     19 |    1 | __stdcall    | -          | Catch@10046377
10046390 |     49 |    1 | __fastcall   | -          | FUN_10046390
100463e4 |     79 |    1 | __stdcall    | -          | FUN_100463e4
10046460 |    382 |    2 | __thiscall   | -          | FUN_10046460
100465e0 |   8034 |    1 | __thiscall   | -          | FUN_100465e0
10048550 |    334 |    1 | __fastcall   | -          | FUN_10048550
10048850 |     70 |    1 | __fastcall   | -          | FUN_10048850
100488a0 |    177 |    2 | __fastcall   | -          | FUN_100488a0
10048960 |     43 |    1 | __fastcall   | -          | FUN_10048960
10048990 |     56 |   12 | __fastcall   | -          | FUN_10048990
100489d0 |     57 |    2 | __fastcall   | -          | FUN_100489d0
10048a10 |     18 |    1 | __fastcall   | -          | FUN_10048a10
10048a30 |     38 |    3 | __fastcall   | -          | FUN_10048a30
10048a60 |     70 |    1 | __fastcall   | -          | FUN_10048a60
10048ab0 |     73 |    5 | __thiscall   | -          | FUN_10048ab0
10048b00 |     33 |    7 | __fastcall   | -          | FUN_10048b00
10048b30 |    202 |    1 | __fastcall   | -          | FUN_10048b30
10048c00 |    224 |    1 | __fastcall   | -          | FUN_10048c00
10048ce0 |    134 |    1 | __fastcall   | -          | FUN_10048ce0
10048d70 |     47 |    2 | __thiscall   | -          | FUN_10048d70
10048da0 |   1052 |    3 | __thiscall   | -          | FUN_10048da0
100491f0 |    258 |    4 | __thiscall   | -          | FUN_100491f0
10049320 |     48 |    1 | __thiscall   | -          | FUN_10049320
10049350 |     32 |    4 | __fastcall   | -          | FUN_10049350
10049370 |     54 |    5 | __fastcall   | -          | FUN_10049370
100493b0 |     52 |    3 | __fastcall   | -          | FUN_100493b0
100493f0 |     41 |    1 | __fastcall   | -          | FUN_100493f0
10049420 |    138 |    1 | __fastcall   | -          | FUN_10049420
100494b0 |     25 |    1 | __fastcall   | -          | FUN_100494b0
100494d0 |     25 |    1 | __fastcall   | -          | FUN_100494d0
100494f0 |     25 |    1 | __fastcall   | -          | FUN_100494f0
10049510 |     25 |    1 | __fastcall   | -          | FUN_10049510
